unique_id,moe_abs_error,moe_error,moe_n_forecasts,moe_bias,moe_mape,moe_fq,ets_abs_error,ets_error,ets_n_forecasts,ets_bias,ets_mape,ets_fq,better_by_fq
HOBBIES_1_043_CA_3,62.495842933654785,58.192487716674805,13,0.8685445927861911,0.9327737751291759,1.801318367915367,61.01373572907115,16.147976033849655,13,0.24101456766939786,0.9106527720756888,1.1516673397450867,ets
HOBBIES_1_055_CA_3,11.71693617105484,1.166293442249298,13,0.046651737689971925,0.4686774468421936,0.5153291845321655,15.0332214579227,0.4437610506804732,13,0.01775044202721893,0.601328858316908,0.619079300344127,moe
HOBBIES_1_228_CA_3,30.152612447738647,-30.152612447738647,13,-5.025435407956441,5.025435407956441,10.050870815912882,29.502758723224936,-29.480644369700148,13,-4.913440728283358,4.917126453870822,9.83056718215418,ets
HOBBIES_1_254_CA_3,128.51271677017212,-44.803197383880615,13,-0.38959302072939667,1.1175018849580185,1.5070949056874152,107.06767547400338,-63.05805831696671,13,-0.548330941886667,0.9310232649913337,1.4793542068780008,ets
HOUSEHOLD_1_038_CA_3,14.709556579589844,-8.18070387840271,13,-0.3718501762910323,0.6686162081631747,1.040466384454207,16.044677835227567,-5.9511395823829805,13,-0.2705063446537718,0.7293035379648894,0.9998098826186612,ets
HOUSEHOLD_1_109_CA_3,17.114879846572876,-1.45231032371521,13,-0.048410344123840335,0.5704959948857625,0.6189063390096029,15.878819273675203,-4.903893358329872,13,-0.16346311194432905,0.5292939757891735,0.6927570877335025,moe
HOUSEHOLD_1_153_CA_3,16.41750705242157,7.6810516119003305,13,0.27432327185358324,0.5863395375864846,0.8606628094400679,12.421169400365223,1.6953432850205237,13,0.0605479744650187,0.4436131928701865,0.5041611673352052,ets
HOUSEHOLD_1_226_CA_3,7.8766058422625065,5.312499117106199,13,0.7589284453008857,1.125229406037501,1.8841578513383865,7.825780816511299,5.11355048560967,13,0.7305072122299529,1.1179686880730428,1.8484759003029958,ets
HOUSEHOLD_1_236_CA_3,38.11940670013428,-8.294618606567385,13,-0.12197968539069683,0.5605795102960923,0.6825591956867891,27.045164704105584,-2.270545966702527,13,-0.03339038186327246,0.39772301035449387,0.43111339221776634,ets
HOUSEHOLD_1_282_CA_3,21.562252163887024,7.058939099311829,13,0.2941224624713262,0.8984271734952927,1.1925496359666188,18.2253571690308,-7.450696065173721,13,-0.3104456693822384,0.75938988204295,1.0698355514251885,ets
