unique_id,moe_abs_error,moe_error,moe_n_forecasts,moe_bias,moe_mape,moe_fq,ets_abs_error,ets_error,ets_n_forecasts,ets_bias,ets_mape,ets_fq,better_by_fq
HOBBIES_1_228_CA_3,22.431028723716736,-19.418468832969666,13,-3.236411472161611,3.738504787286123,6.974916259447734,29.502758723224936,-29.480644369700148,13,-4.913440728283358,4.917126453870822,9.83056718215418,moe
HOBBIES_1_254_CA_3,108.65093803405762,-37.8775520324707,13,-0.3293700176736583,0.9447907655135445,1.2741607831872028,107.06767547400338,-63.05805831696671,13,-0.548330941886667,0.9310232649913337,1.4793542068780008,moe
HOUSEHOLD_1_038_CA_3,18.364319682121277,-4.020651459693909,13,-0.1827568845315413,0.8347418037327853,1.0174986882643267,16.044677835227567,-5.9511395823829805,13,-0.2705063446537718,0.7293035379648894,0.9998098826186612,ets
HOUSEHOLD_1_109_CA_3,13.445951700210571,-2.526821374893188,13,-0.08422737916310627,0.44819839000701905,0.5324257691701253,15.878819273675203,-4.903893358329872,13,-0.16346311194432905,0.5292939757891735,0.6927570877335025,moe
HOUSEHOLD_1_153_CA_3,13.622231483459473,10.401853322982788,13,0.3714947615350996,0.4865082672664097,0.8580030288015092,12.421169400365223,1.6953432850205237,13,0.0605479744650187,0.4436131928701865,0.5041611673352052,ets
HOUSEHOLD_1_226_CA_3,8.017605625092983,4.247509367763996,13,0.6067870525377137,1.1453722321561404,1.752159284693854,7.825780816511299,5.11355048560967,13,0.7305072122299529,1.1179686880730428,1.8484759003029958,moe
HOUSEHOLD_1_236_CA_3,39.65891790390015,-3.9767298698425293,13,-0.058481321615331316,0.583219380939708,0.6417007025550394,27.045164704105584,-2.270545966702527,13,-0.03339038186327246,0.39772301035449387,0.43111339221776634,ets
HOUSEHOLD_1_282_CA_3,20.79653024673462,-6.692870140075684,13,-0.27886958916982013,0.8665220936139425,1.1453916827837627,18.2253571690308,-7.450696065173721,13,-0.3104456693822384,0.75938988204295,1.0698355514251885,ets
HOUSEHOLD_1_285_CA_3,22.14157211780548,-9.665429949760437,13,-0.3866171979904175,0.8856628847122192,1.2722800827026366,19.275864878657426,-8.326225040257025,13,-0.333049001610281,0.771034595146297,1.104083596756578,ets
HOUSEHOLD_1_287_CA_3,21.144238591194153,14.736233592033386,13,0.4093398220009274,0.5873399608665042,0.9966797828674316,18.067320825586066,10.5309317276154,13,0.29252588132265,0.5018700229329462,0.7943959042555963,ets
HOUSEHOLD_1_347_CA_3,42.80837440490723,-33.647815227508545,13,-1.2941467395195594,1.6464759386502779,2.940622678169837,25.715882331099337,-11.336547154184805,13,-0.4360210443917233,0.9890723973499745,1.4250934417416978,ets
HOUSEHOLD_1_440_CA_3,21.940487504005432,6.768413186073303,13,0.13016179203987122,0.4219324520001045,0.5520942440399756,16.412700625792215,3.7220799961458284,13,0.07157846146434285,0.3156288581883118,0.38720731965265465,ets
HOUSEHOLD_1_455_CA_3,22.541130423545837,-3.094540238380432,13,-0.09377394661758885,0.6830645582892678,0.7768385049068567,17.061699303625435,-6.428552834560506,13,-0.19480463135031836,0.5170211910189526,0.7118258223692709,ets
HOUSEHOLD_1_494_CA_3,84.22069358825684,-43.07761001586913,13,-0.3144351096048842,0.6147495882354513,0.9291846978403355,101.67523460824785,-75.99256312433181,13,-0.5546902417834438,0.7421549971404953,1.296845238923939,moe
HOUSEHOLD_1_516_CA_3,27.52038025856018,-2.378952741622925,13,-0.044885900785338204,0.5192524577086827,0.5641383584940208,23.128292463652663,-1.666277934632725,13,-0.031439206313825,0.43638287667269177,0.4678220829865168,ets
HOUSEHOLD_2_312_CA_3,12.383576452732086,2.7664374709129333,13,0.13173511766252063,0.589694116796766,0.7214292344592866,11.084408357075866,-0.1533651772083966,13,-0.007303103676590314,0.527828969384565,0.5351320730611553,ets
HOUSEHOLD_2_350_CA_3,21.711954355239868,-13.32731032371521,13,-0.7404061290952895,1.206219686402215,1.9466258154975045,19.687898854320068,-12.424008160404243,13,-0.6902226755780135,1.093772158573337,1.7839948341513505,ets
HOUSEHOLD_2_483_CA_3,25.72283947467804,14.980023503303528,13,0.33288941118452287,0.5716186549928454,0.9045080661773682,26.80149897728854,12.72924477706918,13,0.2828721061570929,0.5955888661619675,0.8784609723190604,ets
